risk_id,l1,l2,l3,l4_label,match_rank_for_policy,similarity,document_id,year,period,title,title_clean,issuing_institution,doc_type_source_label,publication_source,subject_classification,url,pdf_url,source_quote,source_quote_type,policy_reference,korean_policy_definition
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,2,0.6613239019775725,policy_nl_ai_search_storage|UH1_00000140490745,2024,2022-2026,인공 지능 활용 감시에 따른 기본권 침해 위험과 규범적 대응 = Normative responses to the risk of human rights violations from AI-based surveillance,인공 지능 활용 감시에 따른 기본권 침해 위험과 규범적 대응,헌법재판소 헌법재판연구원,정책보고서,,,,,인공 지능 활용 감시에 따른 기본권 침해 위험과 규범적 대응,official_title,"헌법재판소 헌법재판연구원 (2024), 「인공 지능 활용 감시에 따른 기본권 침해 위험과 규범적 대응」","한국 정책보고서에서는 이 위험을 “인공 지능 활용 감시에 따른 기본권 침해 위험과 규범적 대응”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,5,0.6560613525594763,policy_nl_ai_search_storage|UH1_00000132179395,2020,2017-2021,기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제 = Study on technology & environment change and intellectual property system : issue and challenges in the patent by AI technology development,기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제,"한국지식재산연구원, 202012 대전 : 특허청",정책보고서,,산업·통상·중소기업 > 산업진흥·고도화,,,기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제,official_title,"한국지식재산연구원, 202012 대전 : 특허청 (2020), 「기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제」","한국 정책보고서에서는 이 위험을 “기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,1,0.6530805309575775,policy_nl_trend|SH2_PLC20260364483,2025,2022-2026,미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제,미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제,한국언론진흥재단,보고서,"미디어 이슈 리포트, 2025년 5호",문화체육관광 > 문화체육관광일반,,,미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제,official_title,"한국언론진흥재단 (2025), 「미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제」","한국 정책보고서에서는 이 위험을 “미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,1,0.6517254415371886,policy_nl_trend|SH2_PLC20250349877,2025,2022-2026,인공지능 학습 데이터의 이용과 저작권 제한,인공지능 학습 데이터의 이용과 저작권 제한,한국법제연구원,보고서,"AI 법제 Insight, 제25-1호",일반공공행정 > 법제,,,인공지능 학습 데이터의 이용과 저작권 제한,official_title,"한국법제연구원 (2025), 「인공지능 학습 데이터의 이용과 저작권 제한」","한국 정책보고서에서는 이 위험을 “인공지능 학습 데이터의 이용과 저작권 제한”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,3,0.6386037023548324,policy_nl_trend|SH2_PLC20220291719,2022,2022-2026,인공지능 기술과 저작권 관련 이슈,인공지능 기술과 저작권 관련 이슈,한국저작권보호원,정책자료,,,,,인공지능 기술과 저작권 관련 이슈,official_title,"한국저작권보호원 (2022), 「인공지능 기술과 저작권 관련 이슈」","한국 정책보고서에서는 이 위험을 “인공지능 기술과 저작권 관련 이슈”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,3,0.6366703460194447,policy_nl_ai_search_storage|UH1_00000141642493,2022,2022-2026,"(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT = (2022) copyright industry issues in the next-generation digital environment","(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT",한국저작권위원회,정책보고서,,,,,"(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT",official_title,"한국저작권위원회 (2022), 「(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT」","한국 정책보고서에서는 이 위험을 “(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,3,0.6267308407614215,policy_nl_ai_search_storage|UH1_00000141642408,2024,2022-2026,인공 지능 (AI) 커버곡과 저작권 침해,인공 지능 (AI) 커버곡과 저작권 침해,KCOPA 온라인보호부,정책보고서,,,,,인공 지능 (AI) 커버곡과 저작권 침해,official_title,"KCOPA 온라인보호부 (2024), 「인공 지능 (AI) 커버곡과 저작권 침해」","한국 정책보고서에서는 이 위험을 “인공 지능 (AI) 커버곡과 저작권 침해”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,2,0.6255844084446133,policy_nl_trend|SH2_PLC20250360393,2024,2022-2026,교육기관의 생성형 AI 활용을 위한 저작권 가이드라인,교육기관의 생성형 AI 활용을 위한 저작권 가이드라인,한국교육학술정보원,정책자료,,"교육 > 교육일반, 문화체육관광 > 문화체육관광일반",,,교육기관의 생성형 AI 활용을 위한 저작권 가이드라인,official_title,"한국교육학술정보원 (2024), 「교육기관의 생성형 AI 활용을 위한 저작권 가이드라인」","한국 정책보고서에서는 이 위험을 “교육기관의 생성형 AI 활용을 위한 저작권 가이드라인”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,4,0.6249580231122028,policy_nl_trend|SH2_PLC20240324704,2023,2022-2026,인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로,인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로,정보통신정책연구원,보고서,"KISDI Perspectives, 2023 April No.1","통신 > 방송통신, 산업·통상·중소기업 > 산업진흥·고도화",,,인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로,official_title,"정보통신정책연구원 (2023), 「인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로」","한국 정책보고서에서는 이 위험을 “인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,1,0.6193677697960642,policy_nl_ai_search_storage|SH2_PLC20250360393,2024,2022-2026,교육기관의 생성 형 AI 활용을 위한 저작권 가이드라인,교육기관의 생성 형 AI 활용을 위한 저작권 가이드라인,한국교육학술정보원,정책보고서,,"교육 > 교육일반, 문화체육관광 > 문화체육관광일반",,,교육기관의 생성 형 AI 활용을 위한 저작권 가이드라인,official_title,"한국교육학술정보원 (2024), 「교육기관의 생성 형 AI 활용을 위한 저작권 가이드라인」","한국 정책보고서에서는 이 위험을 “교육기관의 생성 형 AI 활용을 위한 저작권 가이드라인”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,4,0.6169693040315267,policy_nl_trend|SH2_PLC20240318827,2023,2022-2026,생성형 AI와 저작권 현안,생성형 AI와 저작권 현안,정보통신정책연구원,보고서,"KISDI AI Outlook, 2023년 Vol.13","과학기술 > 과학기술연구, 산업·통상·중소기업 > 산업진흥·고도화",,,생성형 AI와 저작권 현안,official_title,"정보통신정책연구원 (2023), 「생성형 AI와 저작권 현안」","한국 정책보고서에서는 이 위험을 “생성형 AI와 저작권 현안”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
RISK-REF-0114,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Systemic risks,Risks of copyright infringement,3,0.6104695451352606,policy_nl_trend|SH2_PLC20240319817,2023,2022-2026,생성형 AI의 지식재산 법제 이슈,생성형 AI의 지식재산 법제 이슈,(재)한국지식재산연구원,보고서,"IP Focus, 제2023-08호",산업·통상·중소기업 > 산업진흥·고도화,,,생성형 AI의 지식재산 법제 이슈,official_title,"(재)한국지식재산연구원 (2023), 「생성형 AI의 지식재산 법제 이슈」","한국 정책보고서에서는 이 위험을 “생성형 AI의 지식재산 법제 이슈”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Risks of copyright infringement' 위험으로 정의한다."
