id,kind,l0,l1,l2,l3,l4_label,phrase,definition,source,scope,x,y,risk_color,evidence_status,evidence_title,evidence_url,evidence_type,risk_severity_1to5,risk_probability_proxy_0to1,risk_impact_score,risk_impact_percentile,risk_visual_radius
RISK-REF-0062,risk,Risk,Agentic and multi-agent system failures,Memory and retrieval contamination,Memory contamination,Agent memory contamination,agent memory contamination,"Persistent memory or retrieval stores may accumulate false, private, or malicious information.",OWASP LLM Top 10; AVID,global,4.485694,3.152009,#7a8f2f,framework-derived initial node,OWASP Top 10 for Large Language Model Applications,https://owasp.org/www-project-top-10-for-large-language-model-applications/,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0063,risk,Risk,Governance and accountability failures,Accountability gaps,Liability gap,AI liability gap,AI liability gap,Existing legal and organizational rules may fail to assign responsibility for AI-caused harm.,NIST AI RMF; EU AI Act; OECD AI policy work,global-local,-0.720455,2.896217,#6c6c6c,framework-derived initial node,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0064,risk,Risk,Governance and accountability failures,Accountability gaps,Audit failure,AI audit failure,AI audit failure,"Audits may fail to detect model risks because of limited access, weak standards, or poor measurement.",NIST AI RMF; MIT AI Risk Repository,global,-0.763049,2.672882,#6c6c6c,framework-derived initial node,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0065,risk,Risk,Governance and accountability failures,Accountability gaps,Incident reporting failure,AI incident reporting failure,AI incident reporting failure,"Organizations may underreport, misclassify, or delay disclosure of AI incidents.",OECD incident reporting framework; NIST AI RMF,global-local,-0.795674,1.662621,#6c6c6c,framework-derived initial node,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0066,risk,Risk,Governance and accountability failures,Institutional capacity failures,Regulatory lag,Regulatory lag,regulatory lag,Policy institutions may respond too slowly to emerging AI capabilities and deployment risks.,OECD AI policy work; MIT AI Risk Repository,global-local,-0.940645,1.24703,#6c6c6c,framework-derived initial node,OECD AI Policy Observatory,https://oecd.ai/,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0067,risk,Risk,Governance and accountability failures,Institutional capacity failures,Procurement risk,Inadequate safeguards in public AI procurement,public AI procurement risk,"Public agencies may procure AI systems without adequate evaluation, transparency, or accountability conditions.",NIST AI RMF; OECD AI policy work,global-local,-0.571254,1.585051,#6c6c6c,framework-derived initial node,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0068,risk,Risk,Governance and accountability failures,Institutional capacity failures,Public trust erosion,Public trust erosion,public trust erosion,Repeated failures or opaque AI deployment can reduce public confidence in institutions and technology.,NIST AI RMF; OECD AIM,global-local,-1.03977,2.123548,#6c6c6c,framework-derived initial node,NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework,source,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-0069,risk,Risk,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,Sources of systemic risks from general-purpose AI,Algorithmic monoculture,algorithmic monoculture,"The dominance of specific AI models could lead to a lack of diversity in approaches, amplifying systemic risks if these models fail.",MIT AI Risk Repository v4; Uuk et al. (2025),global,0.608042,1.865738,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-0070,risk,Risk,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,Sources of systemic risks from general-purpose AI,Capabilities that enable substitution of humans,capabilities that enable substitution of humans,The progressive replacement of human roles by AI models and systems can lead to societal disruption.,Uuk et al. (2025),global,0.541527,2.440912,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,Uuk et al. (2025); Journal Article,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-0071,risk,Risk,Governance and accountability failures,Governance failure,Sources of systemic risks from general-purpose AI,"Challenges in perceiving, measuring, and recognizing harm",challenges in perceiving measuring and recognizing harm,"Harm from AI often manifests subtly or over the long term, making it difficult to identify, measure, and address effectively.",MIT AI Risk Repository v4; Uuk et al. (2025),global,0.103725,2.096121,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0072,risk,Risk,Governance and accountability failures,Governance failure,Sources of systemic risks from general-purpose AI,Combination failures,combination failures,"Harms could result from a combination of regulatory, management, and operational failures.",MIT AI Risk Repository v4; Uuk et al. (2025),global,0.980718,1.555645,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0073,risk,Risk,Governance and accountability failures,Governance failure,Sources of systemic risks from general-purpose AI,Complex attribution and responsibility,complex attribution and responsibility,"When multiple actors are involved in AI development and deployment, it becomes difficult to assign responsibility for harm, complicating accountability.",MIT AI Risk Repository v4; Uuk et al. (2025),global,0.083611,2.511108,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0074,risk,Risk,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Output risks (intellectual property),Copyright infringement,copyright infringement,A model might generate content that is similar or identical to existing work protected by copyright or covered by open-source license agreement.,MIT AI Risk Repository v4; IBM (2025),global,0.226078,2.092098,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,AI Risk Atlas,https://www.ibm.com/docs/en/watsonx/saas?topic=ai-risk-atlas,Website,4.0,0.181526,0.7261,0.2051282051282051,7.390434321230956
RISK-REF-0075,risk,Risk,Socioeconomic and environmental harms,Competitive dynamics,Sources of systemic risks from general-purpose AI,Dangerous development races,dangerous development races,Competitive pressures could lead to the neglect of safety measures in AI development.,MIT AI Risk Repository v4; Uuk et al. (2025),global,0.400404,1.635231,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.22906,0.9162,0.2914321450906816,8.687258394603198
RISK-REF-0076,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Types of systemic risks from general-purpose AI,Democracy,democracy,The erosion of democratic processes and public trust in social/political institutions.,MIT AI Risk Repository v4; Uuk et al. (2025),global,0.023049,2.197675,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-0077,risk,Risk,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,Sources of systemic risks from general-purpose AI,Dependency on providers,dependency on providers,Excessive reliance on specific AI providers can lead to vulnerabilities due to lack of alternatives or interoperability.,MIT AI Risk Repository v4; Uuk et al. (2025),global,0.722052,1.651274,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-0078,risk,Risk,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,Types of systemic risks from general-purpose AI,Economy,economy,"Economic disruptions ranging from large impacts on the labor market to broader economic changes that could lead to exacerbated wealth inequality, instability in the financial system, labor exploitation or other economic dimensions.",MIT AI Risk Repository v4; Uuk et al. (2025),global,0.709436,1.928223,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-0079,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Sources of systemic risks from general-purpose AI,Energy-intensive processes,energy intensive processes,"AI data collection, storage, and model training are energy-intensive, contributing to environmental risks.",MIT AI Risk Repository v4; Uuk et al. (2025),global,0.581073,2.168735,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0080,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Types of systemic risks from general-purpose AI,Environment,environment,"The impact of AI on the environment, including risks related to climate change and pollution.",MIT AI Risk Repository v4; Uuk et al. (2025),global,-0.127816,2.261997,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0081,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental risk,Environmental risk,environmental risk,"AI models are often trained using large amounts of computation. This process is very energy intensive, potentially leading to significant greenhouse emissions depending on the energy sources [132]. Experts believe drastically increasing carbon emissions could accelerate climate change, which may constitute a catastrophic risk [133].",MIT AI Risk Repository v4; Chin (2025),global,0.559245,1.818298,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,Dimensional Characterization and Pathway Modeling for Catastrophic AI Risks,https://arxiv.org/abs/2508.06411,Preprint,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0082,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environment,Excessive energy consumption,excessive energy consumption,"Excessive energy use resulting in energy bottlenecks and shortages for communities, organisations and businesses",Abercrombie et al. (2024),global,0.64702,1.470737,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-0083,risk,Risk,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,Sources of systemic risks from general-purpose AI,Exploitation in AI development,exploitation in ai development,Outsourcing tasks like data labeling to low-income countries can perpetuate inequality.,MIT AI Risk Repository v4; Uuk et al. (2025),global,0.943614,1.954445,#3c9a6b,uploaded MIT AI Risk Repository leaf risk; semantically non-duplicate,A Taxonomy of Systemic Risks from General-Purpose AI,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5030173,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
